crime_id,latitude,longitude,district,area_name,road_name,crime_type,crime_severity,crime_date,crime_time,victim_gender,police_station,risk_score
C15184,28.730416,77.098016,Outer Delhi,Rohini,Outer Ring Road,Snatching,3,2025-03-17,00:02:02,Male,Vijay Vihar Police Station,87
C15185,28.712817,77.112157,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Theft,2,2024-08-24,15:33:14,Male,Rohini South Police Station,22
C15186,28.82237,77.098439,Outer Delhi,Narela,Narela Road,Burglary,3,2024-09-29,07:47:44,Male,Narela Police Station,53
C15187,28.732545,77.105896,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Harassment,2,2025-02-17,06:22:22,Female,Rohini North Police Station,12
C15188,28.847725,77.096122,Outer Delhi,Narela,Bawana Road,Harassment,2,2024-09-11,09:01:24,Female,Narela Police Station,13
C15189,28.787309,77.017458,Outer Delhi,Bawana,Bawana Road,Robbery,4,2025-06-19,03:04:46,Male,Bawana Police Station,69
C15190,28.85,77.089033,Outer Delhi,Narela,Lampur Road,Assault,4,2024-08-15,14:24:53,Other,Narela Industrial Area Police Station,43
C15191,28.722435,77.108474,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2025-05-25,20:43:34,Female,Rohini North Police Station,52
C15192,28.796444,77.028177,Outer Delhi,Bawana,Kanjhawala Road,Snatching,3,2024-11-10,08:06:11,Female,Bawana Police Station,29
C15193,28.826876,77.087576,Outer Delhi,Narela,Lampur Road,Vehicle Theft,2,2024-08-02,17:18:10,Male,Narela Police Station,28
C15194,28.79242,77.037961,Outer Delhi,Bawana,Auchandi Road,Burglary,3,2025-01-09,09:47:39,Male,Bawana Police Station,29
C15195,28.790122,77.035876,Outer Delhi,Bawana,Bawana Road,Vehicle Theft,2,2025-02-24,09:30:24,Male,Bawana Police Station,14
C15196,28.782587,77.034948,Outer Delhi,Bawana,Bawana Road,Burglary,3,2025-01-08,22:23:18,Female,Bawana Police Station,89
C15197,28.85,77.087898,Outer Delhi,Narela,Bawana Road,Vehicle Theft,2,2025-02-18,21:45:54,Female,Narela Industrial Area Police Station,38
C15198,28.833469,77.092474,Outer Delhi,Narela,Lampur Road,Theft,2,2024-10-21,19:51:25,Male,Narela Police Station,38
C15199,28.806466,77.009383,Outer Delhi,Bawana,Bawana Road,Snatching,3,2025-02-26,20:52:38,Female,Bawana Police Station,69
C15200,28.716104,77.122881,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2025-05-15,06:06:02,Male,Rohini North Police Station,42
C15201,28.826587,77.096224,Outer Delhi,Narela,Bawana Road,Snatching,3,2024-10-08,23:15:44,Female,Narela Police Station,53
C15202,28.798003,77.034406,Outer Delhi,Bawana,Kanjhawala Road,Assault,4,2025-04-07,20:01:44,Male,Bawana Police Station,69
C15203,28.802496,77.037236,Outer Delhi,Bawana,Bawana Road,Assault,4,2024-09-25,10:56:23,Male,Bawana Police Station,44
C15204,28.837649,77.087633,Outer Delhi,Narela,Narela Road,Chain Snatching,3,2024-09-08,01:26:50,Female,Narela Police Station,53
C15205,28.829828,77.096939,Outer Delhi,Narela,Narela Road,Chain Snatching,3,2025-03-12,22:31:36,Other,Narela Police Station,88
C15206,28.844794,77.087233,Outer Delhi,Narela,Lampur Road,Robbery,4,2024-07-31,21:47:16,Female,Narela Police Station,68
C15207,28.835432,77.085825,Outer Delhi,Narela,Narela Road,Robbery,4,2024-12-28,22:27:07,Female,Narela Police Station,83
C15208,28.73349,77.114233,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2025-01-25,14:03:16,Male,Rohini North Police Station,27
C15209,28.727606,77.114873,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2025-02-19,07:57:37,Female,Rohini North Police Station,27
C15210,28.85,77.092307,Outer Delhi,Narela,Lampur Road,Snatching,3,2025-04-17,01:18:37,Female,Narela Police Station,53
C15211,28.809258,77.033242,Outer Delhi,Bawana,Auchandi Road,Theft,2,2024-09-06,14:10:48,Male,Bawana Police Station,14
C15212,28.730298,77.107898,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2025-03-30,02:03:56,Female,Rohini North Police Station,52
C15213,28.839641,77.095378,Outer Delhi,Narela,Narela Road,Harassment,2,2024-10-12,21:19:48,Female,Narela Police Station,38
C15214,28.724439,77.099914,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2025-05-14,11:34:47,Female,Vijay Vihar Police Station,42
C15215,28.829021,77.086341,Outer Delhi,Narela,Lampur Road,Assault,4,2025-04-02,17:02:28,Male,Narela Police Station,68
C15216,28.834989,77.091123,Outer Delhi,Narela,Narela Road,Theft,2,2025-01-15,17:17:46,Male,Narela Police Station,13
C15217,28.724652,77.114921,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Robbery,4,2025-04-17,09:40:46,Female,Rohini North Police Station,42
C15218,28.72559,77.123479,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Robbery,4,2025-05-28,12:13:39,Female,Rohini North Police Station,42
C15219,28.848845,77.098428,Outer Delhi,Narela,Bawana Road,Chain Snatching,3,2025-06-08,21:22:03,Female,Narela Police Station,53
C15220,28.72551,77.117345,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2025-03-11,07:56:57,Female,Rohini North Police Station,27
C15221,28.80555,77.036872,Outer Delhi,Bawana,Bawana Road,Theft,2,2024-12-30,19:06:52,Female,Bawana Police Station,54
C15222,28.72475,77.114145,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Robbery,4,2025-04-12,00:30:58,Female,Rohini North Police Station,67
C15223,28.849543,77.091734,Outer Delhi,Narela,Narela Road,Robbery,4,2024-11-01,14:48:42,Female,Narela Police Station,43
C15224,28.79707,77.03639,Outer Delhi,Bawana,Bawana Road,Chain Snatching,3,2024-09-15,01:41:30,Female,Bawana Police Station,54
C15225,28.800464,77.023604,Outer Delhi,Bawana,Bawana Road,Burglary,3,2025-01-02,00:13:46,Female,Bawana Police Station,54
C15226,28.80386,77.028748,Outer Delhi,Bawana,Kanjhawala Road,Burglary,3,2025-02-21,23:28:56,Male,Bawana Police Station,54
C15227,28.716629,77.106665,Outer Delhi,Rohini,Outer Ring Road,Robbery,4,2024-11-03,06:41:28,Male,Rohini North Police Station,52
C15228,28.800982,77.038046,Outer Delhi,Bawana,Kanjhawala Road,Chain Snatching,3,2025-06-03,09:38:58,Female,Bawana Police Station,29
C15229,28.721404,77.12153,Outer Delhi,Rohini,Outer Ring Road,Assault,4,2025-04-15,01:09:51,Female,Rohini North Police Station,67
C15230,28.72574,77.113241,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Assault,4,2024-12-10,06:24:50,Female,Rohini North Police Station,42
C15231,28.734641,77.118027,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2024-11-26,11:23:53,Male,Rohini North Police Station,27
C15232,28.717722,77.111228,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2024-08-12,19:00:13,Male,Rohini North Police Station,52
C15233,28.735802,77.112105,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Robbery,4,2025-05-29,19:35:16,Female,Rohini North Police Station,67
C15234,28.805871,77.027994,Outer Delhi,Bawana,Auchandi Road,Burglary,3,2025-05-06,07:34:02,Female,Bawana Police Station,29
C15235,28.727047,77.11991,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Snatching,3,2025-06-27,16:32:30,Male,Rohini North Police Station,27
C15236,28.786523,77.024035,Outer Delhi,Bawana,Kanjhawala Road,Snatching,3,2024-10-15,20:06:50,Male,Bawana Police Station,54
C15237,28.809062,77.028195,Outer Delhi,Bawana,Bawana Road,Assault,4,2024-10-10,19:04:29,Male,Bawana Police Station,69
C15238,28.730715,77.133493,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2025-05-09,18:26:23,Female,Samaipur Badli Police Station,52
C15239,28.81461,77.024835,Outer Delhi,Bawana,Bawana Road,Burglary,3,2025-03-26,20:49:39,Female,Bawana Police Station,69
C15240,28.798754,77.028648,Outer Delhi,Bawana,Auchandi Road,Snatching,3,2024-11-02,21:49:17,Female,Bawana Police Station,54
C15241,28.802293,77.023443,Outer Delhi,Bawana,Kanjhawala Road,Chain Snatching,3,2025-04-27,20:57:46,Female,Bawana Police Station,54
C15242,28.832182,77.085716,Outer Delhi,Narela,Bawana Road,Harassment,2,2025-04-30,13:33:52,Female,Narela Police Station,13
C15243,28.85,77.084765,Outer Delhi,Narela,Bawana Road,Vehicle Theft,2,2024-07-29,15:30:49,Male,Narela Industrial Area Police Station,13
C15244,28.842354,77.08767,Outer Delhi,Narela,Bawana Road,Theft,2,2025-02-21,23:15:21,Other,Narela Police Station,38
C15245,28.804312,77.03713,Outer Delhi,Bawana,Auchandi Road,Theft,2,2025-05-27,08:33:42,Male,Bawana Police Station,29
C15246,28.784035,77.0484,Outer Delhi,Bawana,Kanjhawala Road,Theft,2,2025-05-08,22:02:10,Male,Bawana Police Station,54
C15247,28.732445,77.118584,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Burglary,3,2025-01-26,00:46:02,Female,Rohini North Police Station,52
C15248,28.717353,77.115965,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Harassment,2,2024-08-22,13:41:27,Female,Rohini North Police Station,12
C15249,28.798615,77.037202,Outer Delhi,Bawana,Bawana Road,Theft,2,2025-04-11,09:23:21,Female,Bawana Police Station,14
C15250,28.834009,77.096115,Outer Delhi,Narela,Lampur Road,Robbery,4,2024-12-01,19:36:23,Female,Narela Police Station,68
C15251,28.728828,77.101544,Outer Delhi,Rohini,Outer Ring Road,Robbery,4,2024-11-17,01:53:14,Female,Vijay Vihar Police Station,67
C15252,28.849678,77.089267,Outer Delhi,Narela,Bawana Road,Harassment,2,2024-07-19,21:18:45,Female,Narela Industrial Area Police Station,38
C15253,28.837496,77.094751,Outer Delhi,Narela,Lampur Road,Vehicle Theft,2,2024-08-30,09:22:32,Male,Narela Police Station,13
C15254,28.843527,77.098487,Outer Delhi,Narela,Lampur Road,Burglary,3,2025-02-09,23:54:20,Female,Narela Police Station,53
C15255,28.838393,77.092004,Outer Delhi,Narela,Narela Road,Burglary,3,2024-08-05,23:53:12,Female,Narela Police Station,53
C15256,28.85,77.097591,Outer Delhi,Narela,Lampur Road,Harassment,2,2025-03-12,13:21:42,Female,Narela Police Station,13
C15257,28.74015,77.120721,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Burglary,3,2025-03-25,17:03:47,Male,Shahbad Dairy Police Station,37
C15258,28.718479,77.122972,Outer Delhi,Rohini,Outer Ring Road,Harassment,2,2024-10-17,04:23:16,Female,Rohini North Police Station,37
C15259,28.849745,77.093693,Outer Delhi,Narela,Bawana Road,Snatching,3,2024-12-19,06:45:10,Female,Narela Police Station,28
C15260,28.81357,77.036079,Outer Delhi,Bawana,Auchandi Road,Robbery,4,2025-01-18,03:35:00,Other,Bawana Police Station,84
C15261,28.720597,77.112801,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2024-09-06,22:22:46,Female,Rohini North Police Station,52
C15262,28.85,77.096043,Outer Delhi,Narela,Bawana Road,Burglary,3,2024-11-05,21:58:34,Male,Narela Police Station,53
C15263,28.726108,77.114059,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Harassment,2,2025-02-14,10:02:34,Female,Rohini North Police Station,12
C15264,28.802068,77.023293,Outer Delhi,Bawana,Auchandi Road,Assault,4,2024-10-24,08:34:49,Female,Bawana Police Station,44
C15265,28.836567,77.091026,Outer Delhi,Narela,Bawana Road,Burglary,3,2025-01-15,11:28:47,Female,Narela Police Station,28
C15266,28.79578,77.028852,Outer Delhi,Bawana,Auchandi Road,Snatching,3,2025-02-07,17:13:35,Male,Bawana Police Station,29
C15267,28.70959,77.11431,Outer Delhi,Rohini,Outer Ring Road,Theft,2,2024-08-20,14:15:24,Male,Rohini South Police Station,27
C15268,28.85,77.096379,Outer Delhi,Narela,Bawana Road,Snatching,3,2025-01-31,02:13:46,Female,Narela Police Station,53
C15269,28.840789,77.088049,Outer Delhi,Narela,Narela Road,Assault,4,2024-08-28,14:37:46,Male,Narela Police Station,43
C15270,28.717172,77.112702,Outer Delhi,Rohini,Outer Ring Road,Snatching,3,2024-12-21,20:31:25,Female,Rohini North Police Station,52
C15271,28.800875,77.023571,Outer Delhi,Bawana,Auchandi Road,Vehicle Theft,2,2024-12-20,01:01:18,Female,Bawana Police Station,39
C15272,28.831194,77.096207,Outer Delhi,Narela,Lampur Road,Snatching,3,2025-06-21,00:31:35,Male,Narela Police Station,73
C15273,28.827794,77.091151,Outer Delhi,Narela,Bawana Road,Burglary,3,2025-02-27,05:59:46,Male,Narela Police Station,53
C15274,28.795488,77.029794,Outer Delhi,Bawana,Auchandi Road,Harassment,2,2024-08-06,23:49:27,Female,Bawana Police Station,39
C15275,28.806618,77.028701,Outer Delhi,Bawana,Bawana Road,Chain Snatching,3,2025-01-10,18:58:42,Female,Bawana Police Station,29
C15276,28.723072,77.115787,Outer Delhi,Rohini,Outer Ring Road,Snatching,3,2025-03-10,13:31:55,Male,Rohini North Police Station,27
C15277,28.847377,77.085425,Outer Delhi,Narela,Bawana Road,Robbery,4,2024-09-08,14:26:06,Male,Narela Industrial Area Police Station,43
C15278,28.78268,77.027682,Outer Delhi,Bawana,Kanjhawala Road,Robbery,4,2025-06-09,15:50:17,Male,Bawana Police Station,69
C15279,28.719896,77.109606,Outer Delhi,Rohini,Outer Ring Road,Robbery,4,2024-11-16,20:47:24,Female,Rohini North Police Station,67
C15280,28.796847,77.029051,Outer Delhi,Bawana,Auchandi Road,Assault,4,2024-08-24,11:35:40,Female,Bawana Police Station,44
C15281,28.719351,77.114078,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Theft,2,2024-10-17,13:59:34,Male,Rohini North Police Station,12
C15282,28.774082,77.024221,Outer Delhi,Bawana,Kanjhawala Road,Robbery,4,2025-06-21,17:44:20,Male,Bawana Police Station,69
C15283,28.848347,77.095983,Outer Delhi,Narela,Bawana Road,Vehicle Theft,2,2024-11-01,22:16:49,Male,Narela Police Station,38
C15284,28.85,77.084467,Outer Delhi,Narela,Lampur Road,Burglary,3,2024-12-06,11:38:13,Male,Narela Industrial Area Police Station,28
C15285,28.726492,77.110549,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Vehicle Theft,2,2024-12-17,07:42:01,Male,Rohini North Police Station,12
C15286,28.795734,77.023787,Outer Delhi,Bawana,Kanjhawala Road,Snatching,3,2024-11-28,22:19:58,Other,Bawana Police Station,54
C15287,28.833595,77.098813,Outer Delhi,Narela,Bawana Road,Chain Snatching,3,2025-06-26,14:08:30,Female,Narela Police Station,28
C15288,28.742494,77.114871,Outer Delhi,Rohini,Outer Ring Road,Assault,4,2024-12-05,17:19:48,Male,Shahbad Dairy Police Station,67
C15289,28.799765,77.032993,Outer Delhi,Bawana,Kanjhawala Road,Snatching,3,2025-02-21,14:21:59,Female,Bawana Police Station,29
C15290,28.724962,77.105664,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Robbery,4,2025-04-24,21:43:58,Male,Rohini North Police Station,67
C15291,28.834758,77.08987,Outer Delhi,Narela,Narela Road,Burglary,3,2025-04-02,01:43:20,Male,Narela Police Station,53
C15292,28.79449,77.031344,Outer Delhi,Bawana,Kanjhawala Road,Vehicle Theft,2,2025-03-22,22:27:05,Female,Bawana Police Station,39
C15293,28.842018,77.093233,Outer Delhi,Narela,Bawana Road,Burglary,3,2024-07-23,23:27:08,Female,Narela Police Station,53
C15294,28.729991,77.121125,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Harassment,2,2025-04-11,21:06:37,Female,Rohini North Police Station,52
C15295,28.731202,77.097564,Outer Delhi,Rohini,Outer Ring Road,Snatching,3,2024-10-23,01:08:46,Female,Vijay Vihar Police Station,72
C15296,28.735384,77.109098,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Assault,4,2025-03-23,18:58:03,Male,Rohini North Police Station,57
C15297,28.789263,77.048247,Outer Delhi,Bawana,Kanjhawala Road,Theft,2,2024-08-17,12:00:19,Female,Bawana Police Station,39
C15298,28.803813,77.025408,Outer Delhi,Bawana,Bawana Road,Chain Snatching,3,2025-04-23,04:53:21,Female,Bawana Police Station,54
C15299,28.717725,77.10421,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2024-09-06,02:03:11,Female,Vijay Vihar Police Station,52
C15300,28.827857,77.10994,Outer Delhi,Narela,Bawana Road,Chain Snatching,3,2025-03-21,20:58:30,Other,Narela Police Station,88
C15301,28.834891,77.085537,Outer Delhi,Narela,Narela Road,Assault,4,2024-12-15,07:23:39,Female,Narela Police Station,43
C15302,28.718074,77.115227,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Assault,4,2025-03-18,09:33:45,Male,Rohini North Police Station,42
C15303,28.844603,77.081977,Outer Delhi,Narela,Bawana Road,Theft,2,2025-05-19,08:30:22,Male,Narela Industrial Area Police Station,13
C15304,28.841694,77.093159,Outer Delhi,Narela,Narela Road,Snatching,3,2025-03-08,17:32:57,Male,Narela Police Station,28
C15305,28.792958,77.0447,Outer Delhi,Bawana,Bawana Road,Assault,4,2024-08-10,13:16:36,Male,Bawana Police Station,59
C15306,28.737268,77.104982,Outer Delhi,Rohini,Outer Ring Road,Assault,4,2024-09-03,22:00:23,Female,Rohini North Police Station,67
C15307,28.727275,77.105888,Outer Delhi,Rohini,Outer Ring Road,Vehicle Theft,2,2024-08-08,18:41:47,Male,Rohini North Police Station,12
C15308,28.85,77.089518,Outer Delhi,Narela,Bawana Road,Theft,2,2024-11-12,18:02:39,Male,Narela Industrial Area Police Station,13
C15309,28.798166,77.024658,Outer Delhi,Bawana,Kanjhawala Road,Assault,4,2024-10-12,20:34:47,Female,Bawana Police Station,69
C15310,28.835727,77.085719,Outer Delhi,Narela,Narela Road,Robbery,4,2025-05-31,21:55:30,Male,Narela Police Station,83
C15311,28.725548,77.109423,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Assault,4,2025-07-05,14:33:36,Female,Rohini North Police Station,42
C15312,28.729126,77.104923,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Vehicle Theft,2,2024-10-12,02:33:44,Female,Rohini North Police Station,37
C15313,28.721674,77.128959,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Snatching,3,2025-01-15,14:08:19,Male,Rohini North Police Station,27
C15314,28.845807,77.092624,Outer Delhi,Narela,Lampur Road,Assault,4,2024-08-20,17:20:46,Other,Narela Police Station,43
C15315,28.847749,77.08761,Outer Delhi,Narela,Lampur Road,Snatching,3,2025-03-13,15:44:18,Female,Narela Industrial Area Police Station,28
C15316,28.720788,77.107036,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Assault,4,2024-09-26,01:05:21,Other,Rohini North Police Station,67
C15317,28.721499,77.105709,Outer Delhi,Rohini,Outer Ring Road,Harassment,2,2025-01-20,12:52:30,Female,Rohini North Police Station,12
C15318,28.795537,77.045268,Outer Delhi,Bawana,Bawana Road,Assault,4,2024-08-04,16:10:53,Male,Bawana Police Station,59
C15319,28.806947,77.010728,Outer Delhi,Bawana,Kanjhawala Road,Robbery,4,2025-03-12,05:38:01,Female,Bawana Police Station,100
C15320,28.806001,77.033444,Outer Delhi,Bawana,Kanjhawala Road,Burglary,3,2024-08-16,21:49:42,Male,Bawana Police Station,54
C15321,28.735398,77.120359,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Vehicle Theft,2,2024-08-10,10:57:41,Female,Rohini North Police Station,12
C15322,28.831285,77.0907,Outer Delhi,Narela,Bawana Road,Robbery,4,2025-05-31,00:26:20,Female,Narela Police Station,68
C15323,28.846991,77.094474,Outer Delhi,Narela,Narela Road,Snatching,3,2025-01-10,20:01:09,Male,Narela Police Station,53
C15324,28.843927,77.099589,Outer Delhi,Narela,Narela Road,Chain Snatching,3,2024-08-19,09:34:48,Female,Narela Police Station,28
C15325,28.800077,77.049244,Outer Delhi,Bawana,Auchandi Road,Snatching,3,2025-06-17,22:39:12,Male,Bawana Police Station,74
C15326,28.85,77.099102,Outer Delhi,Narela,Lampur Road,Snatching,3,2025-03-16,11:45:49,Male,Narela Police Station,28
C15327,28.834267,77.104411,Outer Delhi,Narela,Lampur Road,Chain Snatching,3,2025-01-14,16:19:19,Female,Narela Police Station,28
C15328,28.802402,77.040482,Outer Delhi,Bawana,Bawana Road,Robbery,4,2025-05-27,04:41:39,Male,Bawana Police Station,69
C15329,28.712966,77.129541,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Chain Snatching,3,2025-07-02,08:04:19,Female,Rohini South Police Station,27
C15330,28.712085,77.121359,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Vehicle Theft,2,2025-04-22,13:55:10,Female,Rohini South Police Station,12
C15331,28.789863,77.024012,Outer Delhi,Bawana,Bawana Road,Vehicle Theft,2,2025-06-07,17:38:41,Male,Bawana Police Station,14
C15332,28.804315,77.035989,Outer Delhi,Bawana,Bawana Road,Snatching,3,2025-07-09,03:53:20,Male,Bawana Police Station,69
C15333,28.791983,77.03619,Outer Delhi,Bawana,Bawana Road,Chain Snatching,3,2024-11-06,01:43:29,Female,Bawana Police Station,54
C15334,28.843187,77.092031,Outer Delhi,Narela,Narela Road,Snatching,3,2024-11-05,17:52:39,Male,Narela Police Station,28
C15335,28.799997,77.03032,Outer Delhi,Bawana,Bawana Road,Vehicle Theft,2,2025-06-12,17:06:35,Female,Bawana Police Station,14
C15336,28.80805,77.024162,Outer Delhi,Bawana,Kanjhawala Road,Vehicle Theft,2,2025-06-04,12:55:11,Female,Bawana Police Station,29
C15337,28.837028,77.102527,Outer Delhi,Narela,Narela Road,Robbery,4,2025-02-15,19:38:28,Male,Narela Police Station,68
C15338,28.802504,77.041162,Outer Delhi,Bawana,Kanjhawala Road,Assault,4,2024-12-30,22:45:21,Female,Bawana Police Station,69
C15339,28.78776,77.038388,Outer Delhi,Bawana,Auchandi Road,Robbery,4,2025-02-13,14:56:22,Other,Bawana Police Station,44
C15340,28.779521,77.03384,Outer Delhi,Bawana,Kanjhawala Road,Assault,4,2025-04-12,11:17:18,Male,Bawana Police Station,54
C15341,28.794363,77.040493,Outer Delhi,Bawana,Kanjhawala Road,Burglary,3,2025-01-04,20:08:56,Female,Bawana Police Station,54
C15342,28.789448,77.030385,Outer Delhi,Bawana,Bawana Road,Harassment,2,2025-03-15,22:55:35,Female,Bawana Police Station,39
C15343,28.798058,77.018117,Outer Delhi,Bawana,Auchandi Road,Harassment,2,2025-01-01,10:06:32,Male,Bawana Police Station,14
C15344,28.728911,77.110156,Outer Delhi,Rohini,Outer Ring Road,Assault,4,2024-07-12,17:17:46,Male,Rohini North Police Station,42
C15345,28.828998,77.08223,Outer Delhi,Narela,Narela Road,Robbery,4,2024-12-28,13:56:40,Male,Narela Police Station,58
C15346,28.727723,77.117914,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Theft,2,2024-12-30,21:45:28,Male,Rohini North Police Station,37
C15347,28.725043,77.116648,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Burglary,3,2024-11-29,16:21:20,Female,Rohini North Police Station,27
C15348,28.716322,77.123587,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Chain Snatching,3,2024-11-26,12:20:23,Female,Rohini North Police Station,42
C15349,28.849463,77.093891,Outer Delhi,Narela,Lampur Road,Harassment,2,2025-04-27,19:25:50,Other,Narela Police Station,38
C15350,28.731833,77.100856,Outer Delhi,Rohini,Outer Ring Road,Chain Snatching,3,2024-10-21,15:58:03,Female,Vijay Vihar Police Station,42
C15351,28.845884,77.083951,Outer Delhi,Narela,Bawana Road,Vehicle Theft,2,2025-04-01,03:57:53,Other,Narela Industrial Area Police Station,38
C15352,28.78527,77.039463,Outer Delhi,Bawana,Bawana Road,Theft,2,2024-10-19,02:02:05,Female,Bawana Police Station,59
C15353,28.846251,77.083132,Outer Delhi,Narela,Lampur Road,Harassment,2,2025-06-04,01:21:10,Female,Narela Industrial Area Police Station,38
C15354,28.793271,77.030149,Outer Delhi,Bawana,Kanjhawala Road,Chain Snatching,3,2025-06-30,17:12:29,Female,Bawana Police Station,29
C15355,28.713555,77.114895,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Burglary,3,2024-08-08,06:51:17,Female,Rohini South Police Station,37
C15356,28.839463,77.085777,Outer Delhi,Narela,Bawana Road,Burglary,3,2024-08-22,00:09:45,Female,Narela Police Station,53
C15357,28.802298,77.036016,Outer Delhi,Bawana,Auchandi Road,Assault,4,2024-10-15,14:53:12,Male,Bawana Police Station,44
C15358,28.719749,77.112296,Outer Delhi,Rohini,Outer Ring Road,Harassment,2,2025-06-12,06:55:16,Female,Rohini North Police Station,12
C15359,28.842718,77.088774,Outer Delhi,Narela,Bawana Road,Theft,2,2025-06-08,13:29:12,Male,Narela Police Station,13
C15360,28.712093,77.104953,Outer Delhi,Rohini,Outer Ring Road,Chain Snatching,3,2025-02-11,07:20:55,Female,Rohini South Police Station,42
C15361,28.730385,77.104168,Outer Delhi,Rohini,Outer Ring Road,Harassment,2,2024-11-06,13:41:27,Female,Rohini North Police Station,12
C15362,28.799699,77.03417,Outer Delhi,Bawana,Auchandi Road,Robbery,4,2024-12-16,12:24:54,Female,Bawana Police Station,44
C15363,28.726597,77.120765,Outer Delhi,Rohini,Outer Ring Road,Robbery,4,2024-12-06,11:47:04,Male,Rohini North Police Station,42
C15364,28.72386,77.103203,Outer Delhi,Rohini,Bhagwan Mahavir Marg,Snatching,3,2025-02-15,10:51:54,Female,Rohini North Police Station,27
C15365,28.85,77.103669,Outer Delhi,Narela,Lampur Road,Vehicle Theft,2,2024-07-27,10:30:46,Female,Narela Police Station,13
C15366,28.838241,77.092761,Outer Delhi,Narela,Bawana Road,Snatching,3,2024-08-04,05:25:58,Female,Narela Police Station,53
C15367,28.72298,77.102719,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Chain Snatching,3,2024-11-04,22:05:31,Male,Vijay Vihar Police Station,72
C15368,28.807208,77.032748,Outer Delhi,Bawana,Auchandi Road,Vehicle Theft,2,2024-09-02,13:21:19,Male,Bawana Police Station,14
C15369,28.786702,77.03324,Outer Delhi,Bawana,Kanjhawala Road,Harassment,2,2025-05-31,23:44:59,Female,Bawana Police Station,39
C15370,28.838065,77.08765,Outer Delhi,Narela,Lampur Road,Harassment,2,2025-04-30,21:57:01,Female,Narela Police Station,53
C15371,28.826358,77.101528,Outer Delhi,Narela,Lampur Road,Theft,2,2024-07-22,20:27:47,Male,Narela Police Station,73
C15372,28.84459,77.081389,Outer Delhi,Narela,Narela Road,Robbery,4,2024-10-26,20:47:29,Male,Narela Industrial Area Police Station,68
C15373,28.835562,77.099167,Outer Delhi,Narela,Lampur Road,Snatching,3,2024-07-18,04:02:10,Male,Narela Police Station,53
C15374,28.731879,77.124786,Outer Delhi,Rohini,Outer Ring Road,Burglary,3,2024-12-03,22:55:36,Female,Rohini North Police Station,87
C15375,28.799899,77.028002,Outer Delhi,Bawana,Kanjhawala Road,Chain Snatching,3,2024-09-12,18:24:47,Female,Bawana Police Station,29
C15376,28.718192,77.116858,Outer Delhi,Rohini,Outer Ring Road,Harassment,2,2024-11-05,23:29:15,Female,Rohini North Police Station,37
C15377,28.715704,77.119205,Outer Delhi,Rohini,Outer Ring Road,Theft,2,2024-10-06,18:24:25,Male,Rohini North Police Station,12
C15378,28.720901,77.095878,Outer Delhi,Rohini,Dr KB Hedgewar Marg,Harassment,2,2025-05-19,18:07:27,Female,Vijay Vihar Police Station,22
C15379,28.794247,77.045465,Outer Delhi,Bawana,Kanjhawala Road,Snatching,3,2025-06-17,23:11:30,Female,Bawana Police Station,69
